layer_slug_s,b1g_code_s,dct_isPartOf_sm,b1g_status_s,suppressed_b,dc_subject_sm,b1g_dateAccessioned_s,dc_format_s,b1g_keyword_sm,layer_geom_type_s,dct_provenance_s,dct_accrualMethod_s,b1g_image_ss,dct_issued_s,dc_description_s,dc_identifier_s,dct_accessRights_sm,dct_temporal_sm,b1g_date_range_drsim,solr_year_i,dc_rights_s,dct_alternativeTitle_sm,dc_language_sm,dc_title_s,dct_references_s,b1g_dateRetired_s,layer_id_s,b1g_child_record_b,dc_type_sm,dc_publisher_sm,b1g_centroid_ss,Place Names entered manually,Bounding Box,Place Name
9839ccaab6614304a54b962386ce9393_8,04b-24005,04b-24005,Active,False,Location,4/5/2019,Shapefile,baltimore county|county owned properties,Vector,University of Maryland,ArcGIS Hub,,7/12/2017,,https://hub.arcgis.com/datasets/9839ccaab6614304a54b962386ce9393_8,,,[2017 TO 2017],2017,Public,,English,"County Owned Properties: Baltimore County, Maryland","{""http://schema.org/url"":""http://data-bc-gis.opendata.arcgis.com/datasets/9839ccaab6614304a54b962386ce9393_8"",""http://schema.org/downloadUrl"":""http://data-bc-gis.opendata.arcgis.com/datasets/9839ccaab6614304a54b962386ce9393_8.zip"",""urn:x-esri:serviceType:ArcGIS#DynamicMapLayer"":""https://bcgis.baltimorecountymd.gov/arcgis/rest/services/LandusePlanning/Landuse/MapServer/8""}",,,False,Dataset|Service,"Baltimore County, Maryland","39.455,-76.61","Baltimore County, Maryland|Maryland","-76.9,39.19,-76.32,39.72","Baltimore City County, Maryland|Maryland"
a3e905503b164ef2a58288370d97a7d4_3,04b-24005,04b-24005,Active,False,Planning and Cadastral,4/5/2019,Shapefile,zoning|baltimore county|2000,Vector,University of Maryland,ArcGIS Hub,,6/8/2017,"Zoning is a system of land use regulation that controls the physical development of land. It is a legal mechanism by which local government is able to regulate an owner s right to use privately owned land for the sake of protecting the public health, safety, and/or general welfare. Land is mapped into different zones with the primary purpose of promoting compatible land uses and to separate incompatible uses.",https://hub.arcgis.com/datasets/a3e905503b164ef2a58288370d97a7d4_3,,2000.0,[2000 TO 2000],2000,Public,,English,"Zoning: Baltimore County, Maryland, 2000","{""http://schema.org/url"":""http://data-bc-gis.opendata.arcgis.com/datasets/a3e905503b164ef2a58288370d97a7d4_3"",""http://schema.org/downloadUrl"":""http://data-bc-gis.opendata.arcgis.com/datasets/a3e905503b164ef2a58288370d97a7d4_3.zip"",""urn:x-esri:serviceType:ArcGIS#DynamicMapLayer"":""https://bcgis.baltimorecountymd.gov/arcgis/rest/services/DevelopmentManagement/Zoning/MapServer/3""}",,,False,Dataset|Service,"Baltimore County, Maryland","39.455,-76.61","Baltimore County, Maryland|Maryland","-76.9,39.19,-76.32,39.72","Baltimore City County, Maryland|Maryland"
a8c32f2382ea4afca34cb4ded7a8213b_7,04b-24005,04b-24005,Active,False,Inland Waters,4/5/2019,Shapefile,baltimore county|water historic petitions,Vector,University of Maryland,ArcGIS Hub,,6/8/2017,"This feature class represents the petitioned water master plan areas that have been introduced in previous years through cycle amendments within Baltimore County. All information was gathered from petition and approval documentation, with the property boundaries given on source maps used to compile geographic features from existing digital cadastral data. These features contain spatial data representing the boundaries of petitioned and effective master plans areas, as well as information about the effective date, cycle amendment numbers, associated properties, zoning designations, councilmanic and election districts, feature lineage, location within the BCMD and Urban Rural Demarcation Line (URDL), and links to digital source documentation.The water master plan geodatabase includes a feature data set (WaterMasterPlan) containing three feature classes: WCurMasterPlan, WaterCombined and WHisMasterPlan. The feature classes participate in a topology (tWaterMasterPlan). The WCurMasterPlan feature class represents the petitions for the current cycle. The WaterCombined represents the current master plan designation within the county. The WHisMasterPlan contains all of the petitions areas from all cycles. The geodatabase includes relationship classes that associate related table containing information on assessments, councilmanic districts, election districts, lineage (feature level metadata), plan map, recommendations and zoning designations.",https://hub.arcgis.com/datasets/a8c32f2382ea4afca34cb4ded7a8213b_7,,,[2017 TO 2017],2017,Public,,English,"Water - Historic Petitions: Baltimore County, Maryland","{""http://schema.org/url"":""http://data-bc-gis.opendata.arcgis.com/datasets/a8c32f2382ea4afca34cb4ded7a8213b_7"",""http://schema.org/downloadUrl"":""http://data-bc-gis.opendata.arcgis.com/datasets/a8c32f2382ea4afca34cb4ded7a8213b_7.zip"",""urn:x-esri:serviceType:ArcGIS#DynamicMapLayer"":""https://bcgis.baltimorecountymd.gov/arcgis/rest/services/DevelopmentManagement/UtilityMasterPlans/MapServer/7""}",,,False,Dataset|Service,"Baltimore County, Maryland","39.455,-76.61","Baltimore County, Maryland|Maryland","-76.9,39.19,-76.32,39.72","Baltimore City County, Maryland|Maryland"
c4c74231efbf4d78a8a41d69daf744ef_13,04b-24005,04b-24005,Active,False,Inland Waters,3/6/2020,Shapefile,Flood Plain|flood hazard area|hydrology|elevation|environment|transportation|structure|inlandwaters|FEMA Flood Hazard Zone|Riverine flooding|Floodway|FIRM|DFIRM|SFHA|DFIRM Database|Flood Insurance Rate Map|NFIP|Special Flood Hazard Area|Digital Flood Insurance Rate Map|Base Flood Elevation,Vector,University of Maryland,ArcGIS Hub,,4/17/2018,"The Digital Flood Insurance Rate Map (DFIRM) Database depicts flood risk information and supporting data used to develop the risk data. The primary risk classifications used are the 1-percent-annual-chance flood event, the 0.2-percent-annual-chance flood event, and areas of minimal flood risk. The DFIRM Database is derived from Flood Insurance Studies (FISs), previously published Flood Insurance Rate Maps (FIRMs), flood hazard analyses performed in support of the FISs and FIRMs, and new mapping data, where available. The FISs and FIRMs are published by the Federal Emergency Management Agency (FEMA). The file is georeferenced to earth's surface using the Maryland Coordinate System, U.S. Survey Foot. The specifications for the horizontal control of DFIRM data files are consistent with those required for mapping at a scale of 1:12,000.",https://hub.arcgis.com/datasets/c4c74231efbf4d78a8a41d69daf744ef_13,,2018.0,[2018 TO 2018],2018,Public,Special Flood Hazard Area,English,"Special Flood Hazard Area: Baltimore County, Maryland","{""http://schema.org/url"":""http://data-bc-gis.opendata.arcgis.com/datasets/c4c74231efbf4d78a8a41d69daf744ef_13"",""http://schema.org/downloadUrl"":""http://data-bc-gis.opendata.arcgis.com/datasets/c4c74231efbf4d78a8a41d69daf744ef_13.zip"",""urn:x-esri:serviceType:ArcGIS#DynamicMapLayer"":""https://bcgis.baltimorecountymd.gov/arcgis/rest/services/DevelopmentManagement/Floodplain/MapServer/13""}",,,False,Dataset|Service,"Baltimore County, Maryland","39.455,-76.61","Baltimore County, Maryland|Maryland","-76.9,39.19,-76.32,39.72","Baltimore City County, Maryland|Maryland"
e25c69362f3d4133af79c5250519597f_22,04b-24005,04b-24005,Active,False,Inland Waters,4/5/2019,Shapefile,dfirm|flood hazard area|bcr,Vector,University of Maryland,ArcGIS Hub,,4/17/2018,"The Digital Flood Insurance Rate Map (DFIRM) Database depicts flood risk information and supporting data used to develop the risk data. The primary risk classifications used are the 1-percent-annual-chance flood event, the 0.2-percent-annual-chance flood event, and areas of minimal flood risk. The DFIRM Database is derived from Flood Insurance Studies (FISs), previously published Flood Insurance Rate Maps (FIRMs), flood hazard analyses performed in support of the FISs and FIRMs, and new mapping data, where available. The FISs and FIRMs are published by the Federal Emergency Management Agency (FEMA). The file is georeferenced to earth's surface using the UTM projection and coordinate system. The specifications for the horizontal control of DFIRM data files are consistent with those required for mapping at a scale of 1:12,000.",https://hub.arcgis.com/datasets/e25c69362f3d4133af79c5250519597f_22,,,[2018 TO 2018],2018,Public,,English,"Special Flood Hazard Area (BCR): Baltimore County, Maryland","{""http://schema.org/url"":""http://data-bc-gis.opendata.arcgis.com/datasets/e25c69362f3d4133af79c5250519597f_22"",""http://schema.org/downloadUrl"":""http://data-bc-gis.opendata.arcgis.com/datasets/e25c69362f3d4133af79c5250519597f_22.zip"",""urn:x-esri:serviceType:ArcGIS#DynamicMapLayer"":""https://bcgis.baltimorecountymd.gov/arcgis/rest/services/DevelopmentManagement/Floodplain/MapServer/22""}",,,False,Dataset|Service,"Baltimore County, Maryland","39.455,-76.61","Baltimore County, Maryland|Maryland","-76.9,39.19,-76.32,39.72","Baltimore City County, Maryland|Maryland"
e38b51bdd76a4b3eaed4d9caf4abef2e_7,04b-24005,04b-24005,Active,False,Planning and Cadastral,4/5/2019,Shapefile,baltimore county|zoning|2008,Vector,University of Maryland,ArcGIS Hub,,6/8/2017,"Zoning is a system of land use regulation that controls the physical development of land. It is a legal mechanism by which local government is able to regulate an owner s right to use privately owned land for the sake of protecting the public health, safety, and/or general welfare. Land is mapped into different zones with the primary purpose of promoting compatible land uses and to separate incompatible uses.",https://hub.arcgis.com/datasets/e38b51bdd76a4b3eaed4d9caf4abef2e_7,,2008.0,[2008 TO 2008],2008,Public,,English,"Zoning: Baltimore County, Maryland, 2008","{""http://schema.org/url"":""http://data-bc-gis.opendata.arcgis.com/datasets/e38b51bdd76a4b3eaed4d9caf4abef2e_7"",""http://schema.org/downloadUrl"":""http://data-bc-gis.opendata.arcgis.com/datasets/e38b51bdd76a4b3eaed4d9caf4abef2e_7.zip"",""urn:x-esri:serviceType:ArcGIS#DynamicMapLayer"":""https://bcgis.baltimorecountymd.gov/arcgis/rest/services/DevelopmentManagement/Zoning/MapServer/7""}",,,False,Dataset|Service,"Baltimore County, Maryland","39.455,-76.61","Baltimore County, Maryland|Maryland","-76.9,39.19,-76.32,39.72","Baltimore City County, Maryland|Maryland"
e45bd5ad0de14bf988f825dd7a4431af_0,04b-24005,04b-24005,Active,False,Imagery and Base Maps,4/5/2019,Shapefile,landuse|baltimore county|land,Vector,University of Maryland,ArcGIS Hub,,3/22/2017,Landuse for Baltimore County parcels.,https://hub.arcgis.com/datasets/e45bd5ad0de14bf988f825dd7a4431af_0,,,[2017 TO 2017],2017,Public,,English,"Landuse: Baltimore County, Maryland","{""http://schema.org/url"":""http://data-bc-gis.opendata.arcgis.com/datasets/e45bd5ad0de14bf988f825dd7a4431af_0"",""http://schema.org/downloadUrl"":""http://data-bc-gis.opendata.arcgis.com/datasets/e45bd5ad0de14bf988f825dd7a4431af_0.zip"",""urn:x-esri:serviceType:ArcGIS#DynamicMapLayer"":""https://bcgis.baltimorecountymd.gov/arcgis/rest/services/LandusePlanning/Landuse/MapServer/0""}",,,False,Dataset|Service,"Baltimore County, Maryland","39.455,-76.61","Baltimore County, Maryland|Maryland","-76.9,39.19,-76.32,39.72","Baltimore City County, Maryland|Maryland"
fbd9da48ebea41b3945332111edcbd55_11,04b-24005,04b-24005,Active,False,Planning and Cadastral,4/5/2019,Shapefile,zoning|2016,Vector,University of Maryland,ArcGIS Hub,,9/22/2017,Zoning for Baltimore County from 2016.,https://hub.arcgis.com/datasets/fbd9da48ebea41b3945332111edcbd55_11,,2016.0,[2016 TO 2016],2016,Public,,English,"Zoning: Baltimore County, Maryland, 2016","{""http://schema.org/url"":""http://data-bc-gis.opendata.arcgis.com/datasets/fbd9da48ebea41b3945332111edcbd55_11"",""http://schema.org/downloadUrl"":""http://data-bc-gis.opendata.arcgis.com/datasets/fbd9da48ebea41b3945332111edcbd55_11.zip"",""urn:x-esri:serviceType:ArcGIS#DynamicMapLayer"":""https://bcgis.baltimorecountymd.gov/arcgis/rest/services/DevelopmentManagement/Zoning/MapServer/11""}",,,False,Dataset|Service,"Baltimore County, Maryland","39.455,-76.61","Baltimore County, Maryland|Maryland","-76.9,39.19,-76.32,39.72","Baltimore City County, Maryland|Maryland"
fcde927b468c4b73a6f086c5472cf60e_3,04b-24005,04b-24005,Active,False,Utilities and Communication,4/5/2019,Shapefile,sewer master plan|petitions|historic|baltimore county,Vector,University of Maryland,ArcGIS Hub,,6/8/2017,"This feature class represents the petitioned sewer master plan areas that have been introduced in previous years through cycle amendments within Baltimore County. All information was gathered from petition and approval documentation, with the property boundaries given on source maps used to compile geographic features from existing digital cadastral data. These features contain spatial data representing the boundaries of petitioned and effective master plans areas, as well as information about the effective date, cycle amendment numbers, associated properties, zoning designations, councilmanic and election districts, feature lineage, location within the BCMD and Urban Rural Demarcation Line (URDL), and links to digital source documentation.The sewer master plan geodatabase includes a feature data set (sewerMasterPlan) containing three feature classes: SCurMasterPlan, sewerCombined and SHisMasterPlan. The feature classes participate in a topology (tsewerMasterPlan). The SCurMasterPlan feature class represents the petitions for the current cycle. The sewerCombined represents the current master plan designation within the county. The SHisMasterPlan contains all of the petitions areas from all cycles. The geodatabase includes relationship classes that associate related table containing information on assessments, councilmanic districts, election districts, lineage (feature level metadata), plan map, recommendations and zoning designations.",https://hub.arcgis.com/datasets/fcde927b468c4b73a6f086c5472cf60e_3,,,[2017 TO 2017],2017,Public,,English,"Sewer - Historic Petitions: Baltimore County, Maryland","{""http://schema.org/url"":""http://data-bc-gis.opendata.arcgis.com/datasets/fcde927b468c4b73a6f086c5472cf60e_3"",""http://schema.org/downloadUrl"":""http://data-bc-gis.opendata.arcgis.com/datasets/fcde927b468c4b73a6f086c5472cf60e_3.zip"",""urn:x-esri:serviceType:ArcGIS#DynamicMapLayer"":""https://bcgis.baltimorecountymd.gov/arcgis/rest/services/DevelopmentManagement/UtilityMasterPlans/MapServer/3""}",,,False,Dataset|Service,"Baltimore County, Maryland","39.455,-76.61","Baltimore County, Maryland|Maryland","-76.9,39.19,-76.32,39.72","Baltimore City County, Maryland|Maryland"
ffa0ccbb55144cd38dca3ebecb80f8dd_2,04b-24005,04b-24005,Active,False,Inland Waters,4/5/2019,Shapefile,Baltimore County|hydrology|watersheds,Vector,University of Maryland,ArcGIS Hub,,9/27/2016,The watershed data set contains areas of land that contribute runoff and groundwater into a specific stream system. This data set shows the Baltimore County portion of the State-defined Maryland 8-digit watersheds*. There are 14 major watersheds in Baltimore County. The data was interpreted from Baltimore County's 1953 topographic maps and was delineated at 1:2400 scale. *These features are not identical to the State-defined Maryland 8-digit watersheds. The features were refined using 1953 topographic data and a larger delineation scale.,https://hub.arcgis.com/datasets/ffa0ccbb55144cd38dca3ebecb80f8dd_2,,,[2016 TO 2016],2016,Public,,English,"Watersheds: Baltimore County, Maryland","{""http://schema.org/url"":""http://data-bc-gis.opendata.arcgis.com/datasets/ffa0ccbb55144cd38dca3ebecb80f8dd_2"",""http://schema.org/downloadUrl"":""http://data-bc-gis.opendata.arcgis.com/datasets/ffa0ccbb55144cd38dca3ebecb80f8dd_2.zip"",""urn:x-esri:serviceType:ArcGIS#DynamicMapLayer"":""https://bcgis.baltimorecountymd.gov/arcgis/rest/services/Hydrology/Hydrology/MapServer/2""}",,,False,Dataset|Service,"Baltimore County, Maryland","39.455,-76.61","Baltimore County, Maryland|Maryland","-76.9,39.19,-76.32,39.72","Baltimore City County, Maryland|Maryland"
0445803832b74dc78a904e984807dab5_5,04b-24005,04b-24005,Active,False,Boundaries,4/5/2019,Shapefile,Regional Planning Districts|landuse,Vector,University of Maryland,ArcGIS Hub,,9/20/2016,Regional Planning Districts for Baltimore County.,https://hub.arcgis.com/datasets/0445803832b74dc78a904e984807dab5_5,,,[2016 TO 2016],2016,Public,,English,"Regional Planning Districts: Baltimore County, Maryland","{""http://schema.org/url"":""http://data-bc-gis.opendata.arcgis.com/datasets/0445803832b74dc78a904e984807dab5_5"",""http://schema.org/downloadUrl"":""http://data-bc-gis.opendata.arcgis.com/datasets/0445803832b74dc78a904e984807dab5_5.zip"",""urn:x-esri:serviceType:ArcGIS#DynamicMapLayer"":""https://bcgis.baltimorecountymd.gov/arcgis/rest/services/Demographics/Demographics/MapServer/5""}",,,False,Dataset|Service,"Baltimore County, Maryland","39.455,-76.615","Baltimore County, Maryland|Maryland","-76.9,39.19,-76.33,39.72","Baltimore City County, Maryland|Maryland"
